NACA4222 : [300panels,Half cosine x-spacing]
          1  -3.038e-17                     
    0.99989  4.0039e-05                     
    0.99957  0.00016011                     
    0.99904  0.00036005                     
    0.99829  0.00063961                     
    0.99733  0.00099844                     
    0.99616   0.0014361                     
    0.99478    0.001952                     
    0.99318   0.0025455                     
    0.99137   0.0032159                     
    0.98936   0.0039622                     
    0.98713   0.0047837                     
     0.9847   0.0056793                     
    0.98205   0.0066478                     
     0.9792   0.0076881                     
    0.97615    0.008799                     
    0.97289   0.0099789                     
    0.96942    0.011227                     
    0.96576    0.012541                     
    0.96189    0.013919                     
    0.95783    0.015361                     
    0.95357    0.016864                     
    0.94911    0.018427                     
    0.94445    0.020047                     
    0.93961    0.021724                     
    0.93457    0.023455                     
    0.92935    0.025237                     
    0.92394     0.02707                     
    0.91834    0.028952                     
    0.91257    0.030879                     
    0.90661     0.03285                     
    0.90048    0.034864                     
    0.89417    0.036917                     
    0.88769    0.039007                     
    0.88103    0.041134                     
    0.87422    0.043293                     
    0.86723    0.045484                     
    0.86009    0.047703                     
    0.85278    0.049949                     
    0.84532     0.05222                     
    0.83771    0.054513                     
    0.82995    0.056826                     
    0.82204    0.059156                     
    0.81399    0.061502                     
     0.8058    0.063861                     
    0.79748    0.066231                     
    0.78902     0.06861                     
    0.78043    0.070995                     
    0.77171    0.073385                     
    0.76288    0.075776                     
    0.75392    0.078167                     
    0.74485    0.080555                     
    0.73568    0.082939                     
    0.72639    0.085315                     
      0.717    0.087682                     
    0.70751    0.090038                     
    0.69793    0.092379                     
    0.68826    0.094704                     
     0.6785    0.097011                     
    0.66866    0.099297                     
    0.65874     0.10156                     
    0.64875      0.1038                     
    0.63869     0.10601                     
    0.62856     0.10819                     
    0.61837     0.11034                     
    0.60813     0.11245                     
    0.59784     0.11453                     
    0.58749     0.11657                     
    0.57711     0.11857                     
    0.56669     0.12052                     
    0.55624     0.12243                     
    0.54575     0.12429                     
    0.53525     0.12611                     
    0.52472     0.12786                     
    0.51418     0.12957                     
    0.50363     0.13122                     
    0.49308     0.13281                     
    0.48252     0.13434                     
    0.47197     0.13581                     
    0.46143     0.13721                     
    0.45091     0.13855                     
     0.4404     0.13982                     
    0.42992     0.14101                     
    0.41946     0.14214                     
    0.40904     0.14319                     
    0.39866     0.14416                     
    0.38832     0.14506                     
    0.37802     0.14588                     
    0.36778     0.14662                     
     0.3576     0.14727                     
    0.34748     0.14785                     
    0.33742     0.14833                     
    0.32744     0.14874                     
    0.31753     0.14905                     
     0.3077     0.14928                     
    0.29796     0.14942                     
    0.28831     0.14947                     
    0.27875     0.14943                     
    0.26929     0.14929                     
    0.25993     0.14907                     
    0.25068     0.14876                     
    0.24154     0.14835                     
    0.23252     0.14785                     
    0.22362     0.14726                     
    0.21484     0.14658                     
    0.20619      0.1458                     
    0.19722     0.14493                     
    0.18723     0.14385                     
    0.17744     0.14254                     
    0.16786     0.14099                     
    0.15849     0.13922                     
    0.14935     0.13724                     
    0.14045     0.13506                     
    0.13178     0.13269                     
    0.12335     0.13014                     
    0.11518     0.12743                     
    0.10726     0.12455                     
   0.099601     0.12154                     
   0.092205     0.11838                     
   0.085077     0.11511                     
   0.078219     0.11171                     
   0.071634     0.10822                     
   0.065325     0.10464                     
   0.059293     0.10097                     
   0.053539    0.097233                     
   0.048066    0.093433                     
   0.042873    0.089581                     
   0.037962    0.085686                     
   0.033331    0.081757                     
   0.028982    0.077803                     
   0.024913    0.073831                     
   0.021125    0.069851                     
   0.017615    0.065868                     
   0.014383    0.061891                     
   0.011428    0.057927                     
  0.0087475    0.053981                     
  0.0063403     0.05006                     
  0.0042045    0.046168                     
  0.0023379    0.042312                     
 0.00073827    0.038496                     
-0.00059668    0.034723                     
 -0.0016695    0.030998                     
 -0.0024827    0.027324                     
 -0.0030392    0.023703                     
 -0.0033417    0.020139                     
 -0.0033934    0.016632                     
 -0.0031972    0.013185                     
 -0.0027563   0.0097975                     
 -0.0020742    0.006471                     
 -0.0011542   0.0032053                     
          0           0                     
  0.0013736  -0.0031176                     
  0.0029514  -0.0061205                     
  0.0047296  -0.0090101                     
  0.0067043   -0.011788                     
  0.0088715   -0.014456                     
   0.011227   -0.017016                     
   0.013767    -0.01947                     
   0.016487    -0.02182                     
   0.019382    -0.02407                     
   0.022449   -0.026221                     
   0.025683   -0.028276                     
   0.029079   -0.030239                     
   0.032633   -0.032112                     
    0.03634   -0.033898                     
   0.040196   -0.035601                     
   0.044196   -0.037224                     
   0.048335   -0.038771                     
   0.052608   -0.040244                     
   0.057012   -0.041648                     
   0.061541   -0.042987                     
   0.066191   -0.044263                     
   0.070957    -0.04548                     
   0.075835   -0.046642                     
    0.08082   -0.047754                     
   0.085909   -0.048818                     
   0.091096   -0.049839                     
   0.096379   -0.050819                     
    0.10175   -0.051764                     
    0.10722   -0.052676                     
