0.1,0.1,0.0582450022646588,0.0165029658121555,-0.0408568724056483,-0.000885164046853519,-0.0178239433647929,-0.0165029658121564,0.000435813505782627,0.000885164046853759,0.0582379274102703,0.000878089192466827,0.000435813505782732,-0.0165029658121563,-0.0178168685104062,-0.000878089192466798,-0.0408568724056476,0.0582379274102692,-0.0165029658121558,0.000435813505782877,-0.000878089192466858,-0.0178168685104062,0.0165029658121564,0.0582450022646569,0.000885164046853111,-0.0408568724056476,0.0165029658121564,-0.0178239433647931,0.0582450022646551,0.0165029658121564,-0.0408568724056483,-0.000885164046853566,0.0582379274102644,0.000878089192466779,0.000435813505781869,0.0582379274102697,-0.0165029658121555,0.0582450022646558
0.1,0.15,0.0707831076457322,0.0270660227171692,-0.0433542130883418,-0.000362871840225404,-0.0286264296234106,-0.0270660227171696,0.00119753506601458,0.000362871840225535,0.0707855270209718,0.000365291215463286,0.00119753506601672,-0.0270660227171692,-0.0286288489986481,-0.000365291215463248,-0.0433542130883404,0.0707855270209681,-0.0270660227171706,0.00119753506601491,-0.000365291215463887,-0.0286288489986481,0.0270660227171692,0.0707831076457376,0.000362871840225639,-0.0433542130883402,0.0270660227171689,-0.0286264296234101,0.0707831076457355,0.0270660227171697,-0.0433542130883413,-0.000362871840225639,0.070785527020974,0.000365291215463379,0.00119753506601572,0.0707855270209751,-0.0270660227171693,0.0707831076457347
0.1,0.2,0.0834893843866389,0.036561062988796,-0.047109848992205,0.000181527594362697,-0.0385545628135134,-0.0365610629887969,0.00217502741907803,-0.000181527594361981,0.0834851943858878,-0.000185717595113784,0.00217502741907949,-0.0365610629887962,-0.0385503728127611,0.000185717595114081,-0.0471098489922059,0.0834851943858935,-0.0365610629887952,0.00217502741908,0.000185717595114399,-0.0385503728127612,0.0365610629887964,0.0834893843866399,-0.000181527594362751,-0.0471098489922064,0.0365610629887965,-0.0385545628135132,0.0834893843866368,0.0365610629887959,-0.0471098489922059,0.000181527594361687,0.0834851943858872,-0.00018571759511365,0.00217502741907884,0.083485194385889,-0.0365610629887965,0.0834893843866392
0.1,0.25,0.0976533665168201,0.0464762586793431,-0.0518989050724245,0.00072179723494905,-0.0491351835979184,-0.0464762586793428,0.00338072215352693,-0.000721797234949873,0.0976540122633326,-0.000721151488435522,0.00338072215352631,-0.0464762586793425,-0.0491358293444329,0.000721151488435897,-0.0518989050724232,0.0976540122633296,-0.0464762586793418,0.00338072215352615,0.000721151488435987,-0.0491358293444329,0.0464762586793431,0.0976533665168197,-0.000721797234950275,-0.0518989050724249,0.0464762586793425,-0.0491351835979188,0.0976533665168173,0.0464762586793419,-0.0518989050724232,0.000721797234949381,0.0976540122633311,-0.000721151488435214,0.00338072215352498,0.0976540122633294,-0.0464762586793413,0.097653366516815
0.1,0.3,0.11351239085622,0.0557778191785902,-0.0587948097402459,0.00106023806261388,-0.0596076023461773,-0.0557778191785907,0.00489002123020021,-0.00106023806261442,0.113520354957291,-0.00105227396154253,0.00489002123020095,-0.0557778191785907,-0.0596155664472487,0.00105227396154197,-0.0587948097402455,0.113520354957295,-0.0557778191785901,0.00489002123020144,0.00105227396154301,-0.0596155664472484,0.0557778191785907,0.113512390856218,-0.00106023806261486,-0.0587948097402473,0.0557778191785909,-0.0596076023461773,0.113512390856225,0.0557778191785905,-0.0587948097402453,0.00106023806261379,0.113520354957292,-0.00105227396154183,0.00489002123020076,0.113520354957293,-0.0557778191785908,0.113512390856226
0.1,0.35,0.129421508401958,0.0645240558383151,-0.0660579093469774,0.00116045678333355,-0.0699864624354423,-0.0645240558383143,0.00662286338046483,-0.00116045678333515,0.129419560039975,-0.00116240514532315,0.00662286338046437,-0.0645240558383138,-0.0699845140734537,0.00116240514532396,-0.0660579093469792,0.129419560039974,-0.0645240558383136,0.0066228633804643,0.00116240514532378,-0.0699845140734541,0.0645240558383144,0.129421508401959,-0.00116045678333465,-0.0660579093469784,0.0645240558383141,-0.0699864624354433,0.129421508401962,0.064524055838314,-0.0660579093469769,0.00116045678333362,0.129419560039971,-0.00116240514532304,0.00662286338046271,0.129419560039973,-0.0645240558383153,0.129421508401959
0.1,0.4,0.149137040468615,0.0732835942269277,-0.0767793898618811,0.000925943620192244,-0.0814655880878566,-0.0732835942269279,0.00910793748112199,-0.00092594362019272,0.149158566822143,-0.000904417266672104,0.0091079374811224,-0.0732835942269279,-0.0814871144413775,0.000904417266671421,-0.0767793898618803,0.149158566822132,-0.0732835942269266,0.00910793748112185,0.000904417266671963,-0.0814871144413786,0.0732835942269286,0.149137040468617,-0.00092594362019216,-0.0767793898618814,0.0732835942269278,-0.081465588087857,0.149137040468616,0.073283594226928,-0.0767793898618823,0.000925943620192625,0.149158566822138,-0.000904417266672004,0.00910793748112216,0.149158566822142,-0.0732835942269282,0.149137040468619
0.1,0.45,0.166732915418845,0.0808470140886849,-0.0863118208268321,0.000425919496669703,-0.092128999368597,-0.0808470140886835,0.0117079047765841,-0.00042591949666979,0.166730715738476,-0.000428119177039328,0.0117079047765822,-0.0808470140886837,-0.0921267996882278,0.000428119177040563,-0.086311820826832,0.166730715738474,-0.0808470140886848,0.011707904776584,0.000428119177039483,-0.0921267996882276,0.080847014088684,0.166732915418844,-0.000425919496670189,-0.0863118208268326,0.0808470140886835,-0.0921289993685972,0.166732915418849,0.0808470140886848,-0.0863118208268303,0.000425919496669412,0.166730715738477,-0.000428119177039325,0.0117079047765847,0.166730715738479,-0.0808470140886856,0.166732915418846
0.1,0.5,0.190310731790988,0.0889503720122926,-0.100870859677,-0.000489500101697347,-0.105263382046827,-0.0889503720122928,0.0158235099328389,0.000489500101695823,0.190330441131344,0.000509209442044906,0.0158235099328405,-0.088950372012292,-0.105283091387176,-0.000509209442044133,-0.100870859676998,0.19033044113133,-0.088950372012292,0.015823509932838,-0.000509209442043688,-0.105283091387175,0.0889503720122929,0.190310731790989,0.000489500101696302,-0.100870859676999,0.0889503720122922,-0.105263382046827,0.190310731790988,0.0889503720122925,-0.100870859676999,-0.000489500101696527,0.190330441131327,0.000509209442044666,0.0158235099328383,0.190330441131335,-0.0889503720122928,0.190310731790995
0.1,0.55,0.209182049899507,0.095603502925641,-0.112158155931607,-0.00142039104226125,-0.116552547428696,-0.0956035029256401,0.0195286534607982,0.0014203910422595,0.209182822618085,0.00142116376084405,0.0195286534607946,-0.0956035029256408,-0.116553320147281,-0.00142116376084279,-0.112158155931611,0.20918282261809,-0.0956035029256392,0.0195286534607966,-0.00142116376084245,-0.11655332014728,0.0956035029256408,0.20918204989951,0.00142039104225942,-0.112158155931609,0.0956035029256397,-0.116552547428697,0.209182049899511,0.0956035029256409,-0.112158155931607,-0.00142039104226063,0.20918282261809,0.00142116376084362,0.0195286534607967,0.209182822618096,-0.0956035029256399,0.209182049899504
