187.571423224488,109.722920258646,1
174.706036276561,73.6240303356617,1
188.239667695134,96.4992520804284,1
182.196685144478,99.8112645294757,1
177.499761487233,93.6002695629879,1
170.822659847029,69.0434338514128,1
174.71410637922,83.4296902707885,1
173.605229399433,76.1916957180413,1
170.228132143723,79.8015941634941,1
161.179494705051,70.942893209194,1
180.836270998755,84.6439942341784,1
181.96764500282,96.9529944803968,1
164.50647599885,75.8090163429287,1
175.97899804567,85.9327878770243,1
175.87907986372,84.566538614434,1
171.81987403907,78.1039914743619,1
183.942524230009,88.9185304715067,1
162.494787331495,78.4199420867026,1
176.885752145371,84.3623231551718,1
172.557452329184,82.7487275387993,1
172.504227492304,78.9789854313199,1
176.37617726482,89.690972844437,1
168.01879518063,67.6651295412175,1
191.023172980122,103.766343687053,1
172.448718700055,73.486217278383,1
173.08584330743,87.2472277763192,1
175.487663829471,83.659795111653,1
184.914142531911,93.8172667210726,1
171.24995539556,79.4770352002894,1
173.980895006482,70.0098210168132,1
174.290000797523,85.0531040554741,1
188.045871359036,96.5760782076563,1
181.68166873035,88.4666255308676,1
175.717609192906,93.0712906404459,1
176.726094008121,92.6088473195882,1
178.81835937673,87.5010344378608,1
175.45347476554,89.5806668428724,1
170.671549138116,83.3766574583759,1
167.150581763524,74.3231877649429,1
163.332637244561,73.9857965781436,1
172.65481401708,78.0807069837358,1
183.361141936402,88.0189956617596,1
165.78667763106,76.4850096782669,1
167.869050535732,73.1173410258277,1
171.476216649913,74.6899017669536,1
178.066157088099,85.6951567094179,1
173.359664559803,84.8506664615001,1
183.318681154125,94.8345436338183,1
175.716838351949,87.0977025428855,1
185.090714773977,95.8649565573887,1
164.547760764087,75.1214336362686,1
178.266216714209,91.2062220499641,1
173.968283642466,78.6651084132182,1
171.020310437781,82.286523324101,1
170.156997969609,76.9930240767543,1
168.908856746635,74.0772020412681,1
173.616763881853,86.052551229898,1
179.767126038809,87.1478307562218,1
180.888446120456,89.9028233192074,1
177.833947986631,95.0412203261203,1
181.364082840728,90.157441950512,1
176.662092940873,89.8488719296531,1
187.499077776736,88.5838216892602,1
170.172082190715,74.8182822394406,1
181.40290336845,81.5862661011051,1
165.809422530871,70.4215908268206,1
173.41644634454,83.6979958703532,1
184.82403966371,100.099559608652,1
172.972424692881,83.150620447355,1
174.99763342331,89.1103152552806,1
175.995355306795,83.7325679250038,1
179.12899028958,94.1368955520116,1
176.945862075355,80.3783412820651,1
171.691982772106,73.9857898021752,1
184.170625765463,98.0765891791366,1
180.982583433674,92.8317319978057,1
182.395334698992,91.1375711051629,1
183.5027203173,100.201042818086,1
168.942074258774,89.1096566505787,1
167.713746372238,76.4954714336972,1
171.645971014547,82.297878620486,1
173.346284248125,90.1115742208632,1
187.518362586682,107.919031387541,1
177.298259475646,78.4915136804281,1
167.537327573643,72.8862245878491,1
180.540704642393,85.5502840904541,1
169.154339204508,94.5056068143255,1
175.136899135774,87.7421697299501,1
173.340932952458,78.9761571034252,1
183.684735812027,89.5263920834984,1
182.411167941808,91.4551344367758,1
165.70210577785,82.1070310618291,1
179.426946430452,82.6107596399202,1
164.419091017028,80.5363458888411,1
170.443020003315,74.8324697975707,1
165.398411615636,75.1692820894325,1
182.121134418465,87.5875125831334,1
169.755510643056,81.9582111299807,1
168.837039164256,78.3701607203277,1
176.305276600334,80.5006715218092,1
177.932530785292,91.091379245292,1
169.528755815986,76.0867620961754,1
168.336795953153,70.0338553998601,1
173.554257902004,80.7338728947231,1
177.992756015895,83.4346655155954,1
174.581789897785,81.287289146317,1
171.592370205165,71.9264390780256,1
168.284226638376,75.5260019532385,1
175.722794808662,78.0117961647833,1
171.727126551765,79.0915931269284,1
176.003554575592,85.1612916052265,1
173.204337379568,91.3949397358447,1
